 state, state2, stfips, zip, region, typebldg, floor, room, basement, windoor, rep, stratum, wave, starttm, stoptm, startdt, stopdt, activity, pcterr, adjwt, dupflag, zipflag, cntyfips, county
IN,IN,18,46349,1,1,1,2,N, ,2,2,60,941,830,30388,30388,1.1,16.9,294.103102,0,0,111,NEWTON              
IN,IN,18,46349,1,1,0,2,Y, ,3,2,87,1800,1915,11589,11789,0.9,18.5,292.219535,0,0,111,NEWTON              
IN,IN,18,46379,1,1,1,3,N, ,1,2,48,30,830,22488,22688,0.7,33.1,329.47783,0,0,111,NEWTON              
IN,IN,18,47922,1,1,0,4,Y, ,2,2,31,700,700,11388,11588,1.9,12.6,294.103102,0,0,111,NEWTON              
IN,IN,18,47922,1,1,0,0,Y, ,5,2,38,1000,730,12788,12988,10.6,3.3,303.792038,0,0,111,NEWTON              
IN,IN,18,47948,1,1,1,1,N, ,1,2,112,630,630,30389,30389,2.7,7.3,329.47783,0,0,111,NEWTON              
IN,IN,18,47948,1,1,0,2,Y, ,3,2,116,1040,1040,31389,31589,8.2,3.6,292.219535,0,0,111,NEWTON              
IN,IN,18,47951,1,1,1,3,N, ,5,2,47,1910,1910,22388,22588,3.1,12.2,303.792038,0,0,111,NEWTON              
IN,IN,18,47951,1,1,1,1,N, ,3,2,88,2100,2230,11389,11589,2.5,8.8,292.219535,0,0,111,NEWTON              
IN,IN,18,47951,1,1,0,2,Y, ,4,2,7,940,945,121888,122088,13.8,4.6,288.889304,0,0,111,NEWTON              
IN,IN,18,47963,1,1,1,3,N, ,4,2,25,830,815,121487,121687,0.4,0,288.889304,0,0,111,NEWTON              
IN,IN,18,47963,1,1,0,4,Y, ,3,2,47,1500,1500,22388,22588,4.5,7.1,292.219535,0,0,111,NEWTON              
IN,IN,18,46701,2,1,0,4,Y, ,2,2,67,1555,1755,31688,31888,11.2,3.7,294.103102,0,0,113,NOBLE               
IN,IN,18,46710,2,1,0,4,Y, ,2,2,68,2046,2049,41188,41388,9.4,4.9,294.103102,0,0,113,NOBLE               
IN,IN,18,46710,2,1,0,4,Y, ,3,2,2,1230,1315,120288,120288,9,3.7,292.219535,0,0,113,NOBLE               
IN,IN,18,46732,2,5,1,0,N, ,3,2,60,1630,1630,30388,31088,1,23.9,292.219535,0,0,113,NOBLE               
IN,IN,18,46732,2,1,0,4,Y, ,4,2,108,930,930,22589,22789,5.1,4.5,288.889304,0,0,113,NOBLE               
IN,IN,18,46732,2,1,0,7,Y, ,2,2,125,830,830,40489,40489,7.3,4.6,294.103102,0,0,113,NOBLE               
IN,IN,18,46755,2,1,0,4,Y, ,4,2,21,1040,1100,122387,122587,2.4,9.4,288.889304,0,0,113,NOBLE               
IN,IN,18,46755,2,1,0,4,Y, ,1,2,29,1300,1300,122687,122887,1.7,25.2,329.47783,0,0,113,NOBLE               
IN,IN,18,46755,2,1,1,3, , ,3,2,44,1345,815,30388,30388,1.5,14,292.219535,0,0,113,NOBLE               
IN,IN,18,46755,2,1,1,3,N, ,5,2,49,2130,2130,31188,31388,1.1,18.2,303.792038,0,0,113,NOBLE               
IN,IN,18,46755,2,1,0,4,Y, ,1,2,66,850,850,33188,40488,1.3,13.9,329.47783,0,0,113,NOBLE               
IN,IN,18,46763,2,1,0,4,Y, ,1,2,59,1230,1230,30388,31188,5.6,5.7,329.47783,0,0,113,NOBLE               
IN,IN,18,46767,2,1,0,4,Y, ,3,3,24,820,700,121687,121887,5.6,6.6,486.637701,2,0,113,NOBLE               
IN,IN,18,46767,2,1,0,4,Y, ,1,2,22,1220,1320,122387,122587,13.5,3.1,329.47783,0,0,113,NOBLE               
IN,IN,18,46767,2,1,0,4,Y, ,3,2,78,1000,1000,41188,41388,18.2,2.2,292.219535,0,0,113,NOBLE               
IN,IN,18,46767,2,1,1,3,N, ,5,2,125,0,0,40489,40489,0,0,303.792038,0,0,113,NOBLE               
IN,IN,18,46784,2,1,1,3,N, ,3,2,50,1445,1445,30388,30388,0.7,38.4,292.219535,0,0,113,NOBLE               
IN,IN,18,46784,2,1,1,1,N, ,5,2,56,1930,1930,40488,40488,0.4,0,303.792038,0,0,113,NOBLE               
IN,IN,18,46794,2,1,0,4,Y, ,5,2,67,2000,2000,31688,31888,10.3,3.9,303.792038,0,0,113,NOBLE               
IN,IN,18,46794,2,1,1,3,Y, ,1,2,92,1715,1720,12089,12289,1,47,329.47783,0,0,113,NOBLE               
IN,IN,18,47040,3,1,1,3,N, ,3,4,29,1800,1800,123087,10188,1.6,11.5,959.252049,0,0,115,OHIO                
IN,IN,18,47040,3,1,0,4,Y, ,5,4,76,900,1030,40488,40488,3.6,8.6,807.816495,0,0,115,OHIO                
IN,IN,18,47040,3,1,1,1,N, ,1,4,78,2230,2230,41188,41388,0.9,28.8,1020.338568,0,0,115,OHIO                
IN,IN,18,47040,3,1,1,2, , ,4,4,94,800,800,20289,20289,3,11.5,1020.671374,0,0,115,OHIO                
IN,IN,18,46755,4,1,1,3,N, ,1,2,44,900,900,22588,22788,0.1,0,329.47783,0,0,117,ORANGE              
IN,IN,18,47140,4,1,1,1,N, ,5,4,99,1315,1500,21989,22189,0.5,61.5,807.816495,0,0,117,ORANGE              
IN,IN,18,47452,4,1,0,2,Y, ,1,2,45,920,1005,21688,21888,1.7,14.6,329.47783,1,0,117,ORANGE              
IN,IN,18,47452,4,1,1,2,N, ,4,2,68,2000,2000,32288,32488,3.2,8.7,288.889304,0,0,117,ORANGE              
IN,IN,18,47454,4,1,1,3,N, ,2,2,32,1550,1540,11388,11588,1.2,20.7,294.103102,0,0,117,ORANGE              
IN,IN,18,47454,4,1,1,1,N, ,4,2,31,1732,1730,12488,12688,2.3,21.1,288.889304,0,0,117,ORANGE              
IN,IN,18,47454,4,1,0,4,Y, ,3,2,70,1300,1300,31888,32088,4.2,5.8,292.219535,0,0,117,ORANGE              
IN,IN,18,47454,4,1,0,4,Y, ,2,2,71,800,1300,32388,32588,71.8,1.4,294.103102,0,0,117,ORANGE              
IN,IN,18,47454,4,2,0,4,Y, ,5,2,124,930,930,32189,32389,6,5.9,303.792038,0,0,117,ORANGE              
IN,IN,18,47454,4,1,0,4,Y, ,1,2,122,900,1800,31989,32189,3.2,7.2,329.47783,0,0,117,ORANGE              
IN,IN,18,47454,4,1,0,4,Y, ,4,2,2,1200,1200,120288,120288,6.9,5.2,288.889304,0,0,117,ORANGE              
IN,IN,18,47431,3,1,1,3,N, ,4,3,65,1145,1145,40488,40488,0.2,0,481.44347,0,0,119,OWEN                
IN,IN,18,47460,3,1,0,2,Y, ,4,3,49,1530,1530,22388,22588,2.2,14.1,481.44347,0,0,119,OWEN                
IN,IN,18,47460,3,1,1,1,N, ,3,3,77,650,650,40488,40488,0,0,486.637701,0,0,119,OWEN                
IN,IN,18,47460,3,1,1,3,N, ,5,3,87,615,1815,121488,121688,1.9,9.1,478.268046,0,0,119,OWEN                
IN,IN,18,47460,3,1,1,2,N, ,4,3,100,1130,1130,21189,21389,5.6,4.6,481.44347,0,0,119,OWEN                
IN,IN,18,47832,5,1,1,3,N, ,1,4,90,900,915,121988,122188,1.7,18.8,1020.338568,0,0,121,PARKE               
IN,IN,18,47832,5,1,1,3,N, ,2,4,8,600,600,122788,122988,1.6,19.6,926.464939,0,0,121,PARKE               
IN,IN,18,47872,5,1,1,3,N, ,3,4,68,1600,1600,31888,32088,1.5,14.6,959.252049,0,0,121,PARKE               
IN,IN,18,47872,5,1,0,4,Y, ,4,4,69,1930,1930,32688,32888,4,7.1,1020.671374,0,0,121,PARKE               
IN,IN,18,47872,5,1,0,7,Y, ,1,4,104,1215,1225,21589,21789,1.4,19,1020.338568,0,0,121,PARKE               
IN,IN,18,47874,5,1,1,2,N, ,5,4,44,2030,2035,21988,22188,1.7,12.2,807.816495,0,0,121,PARKE               
IN,IN,18,47985,5,1,1,3,Y, ,5,4,47,1200,1700,30388,30388,1.2,20.3,807.816495,0,0,121,PARKE               
IN,IN,18,47520,5,1,0,4,Y, ,1,4,45,1830,1830,21388,21588,3.1,9.1,1020.338568,0,0,123,PERRY               
IN,IN,18,47586,5,1,1,3,Y, ,4,4,75,1630,1948,40488,41188,0.7,25.2,1020.671374,0,0,123,PERRY               
IN,IN,18,47586,5,1,0,4,Y, ,1,4,87,1020,1020,121388,121588,2.3,11.7,1020.338568,0,0,123,PERRY               
IN,IN,18,47564,5,1,0,4,Y, ,1,3,116,1215,1220,31089,31289,1.3,16.9,475.387455,0,0,125,PIKE                
IN,IN,18,47567,5,1,1,1,N, ,5,3,29,1100,1100,121487,121687,0.9,39.4,478.268046,0,0,125,PIKE                
IN,IN,18,47567,5,1,1,3,N, ,5,3,34,1915,1915,11088,11288,0.9,21.1,478.268046,0,0,125,PIKE                
IN,IN,18,47567,5,1,0,4,Y, ,3,3,33,1815,1815,11588,11788,2.9,8.4,486.637701,0,0,125,PIKE                
IN,IN,18,47567,5,1,0,0,Y, ,1,3,95,1530,1530,20289,20289,2.7,9.8,475.387455,0,0,125,PIKE                
IN,IN,18,47567,5,1,1,3,N, ,2,3,118,1118,1101,31389,31589,0.1,0,433.443927,0,0,125,PIKE                
IN,IN,18,47584,5,1,3,3,Y, ,4,3,8,900,900,121788,121988,3.2,6.7,481.44347,0,0,125,PIKE                
IN,IN,18,47598,5,1,0,4,Y, ,2,3,22,1345,1845,12188,12388,3.8,7.2,433.443927,0,0,125,PIKE                
IN,IN,18,46301,1,1,1,7,N, ,3,2,72,1800,1800,41188,41388,0.4,0,292.219535,0,0,127,PORTER              
IN,IN,18,46304,1,1,0,7,Y, ,5,2,22,645,745,121687,121887,2.2,11.5,303.792038,0,0,127,PORTER              
IN,IN,18,46304,1,1,0,4,Y, ,2,2,30,2130,2130,121387,121587,1.6,13.4,294.103102,0,0,127,PORTER              
IN,IN,18,46304,1,1,0,4,Y, ,1,2,27,1515,1515,123087,10188,0.7,28.7,329.47783,0,0,127,PORTER              
IN,IN,18,46304,1,1,0,2,Y, ,3,2,34,1630,1630,11088,11288,2.8,7.4,292.219535,2,0,127,PORTER              
IN,IN,18,46304,1,1,0,2,Y, ,3,2,32,1900,1900,12488,12688,1.4,23.3,292.219535,0,0,127,PORTER              
IN,IN,18,46304,1,0,1,0, , ,3,2,38,1300,1300,12188,12388,3.7,6.6,292.219535,0,0,127,PORTER              
IN,IN,18,46304,1,1,0,2,Y, ,2,2,43,1300,1830,21088,21388,4,5.8,294.103102,0,0,127,PORTER              
IN,IN,18,46304,1,1,1,1,N, ,1,2,47,800,800,22388,22588,0.6,42.1,329.47783,0,0,127,PORTER              
IN,IN,18,46304,1,1,0,4,Y, ,5,2,48,930,930,22588,22788,3.1,6.4,303.792038,0,0,127,PORTER              
IN,IN,18,46304,1,1,0,4,Y, ,4,2,59,800,804,30388,31188,0.9,22.5,288.889304,0,0,127,PORTER              
IN,IN,18,46304,1,1,0,7,Y, ,5,2,59,730,730,31088,31288,2.4,8.6,303.792038,0,0,127,PORTER              
IN,IN,18,46304,1,1,0,4,Y, ,1,2,56,1600,1700,31588,31788,2.6,10.1,329.47783,0,0,127,PORTER              
IN,IN,18,46304,1,1,0,4,Y, ,3,2,69,1905,1905,32188,32388,4.5,8.1,292.219535,0,0,127,PORTER              
IN,IN,18,46304,1,1,0,2,Y, ,2,2,83,1500,1500,41088,41288,0.1,0,294.103102,0,0,127,PORTER              
IN,IN,18,46304,1,1,0,4,Y, ,4,2,102,1100,1130,21289,21489,2.3,18.2,288.889304,0,0,127,PORTER              
IN,IN,18,46304,1,1,0,4,Y, ,4,2,103,1730,1730,22789,30389,1.5,19.8,288.889304,1,0,127,PORTER              
IN,IN,18,46304,1,1,0,4,Y, ,4,2,112,1500,1500,32489,32689,0.5,0,288.889304,0,0,127,PORTER              
IN,IN,18,46304,1,1,0,4,Y, ,1,2,117,1600,1600,31289,31489,4.3,5.7,329.47783,0,0,127,PORTER              
IN,IN,18,46304,1,1,0,2,Y, ,5,2,2,1600,1600,120288,120288,1,23.9,303.792038,0,0,127,PORTER              
IN,IN,18,46304,1,0,9,0, , ,4,2,5,1815,1815,121988,122188,0.7,46.6,288.889304,0,0,127,PORTER              
IN,IN,18,46341,1,1,0,4,Y, ,5,2,44,1300,1300,21588,21788,3.8,5.5,303.792038,0,0,127,PORTER              
IN,IN,18,46341,1,1,0,4,Y, ,4,2,52,1800,1800,30388,31088,3.2,10.1,288.889304,0,0,127,PORTER              
IN,IN,18,46341,1,1,1,1,N, ,3,2,77,1000,1000,40488,41188,1.7,12,292.219535,0,0,127,PORTER              
IN,IN,18,46341,1,1,0,2,Y, ,2,2,97,900,2000,20289,20289,4.7,9.1,294.103102,0,0,127,PORTER              
IN,IN,18,46347,1,1,0,4,Y, ,3,2,84,700,1700,41288,41488,1.9,12.5,292.219535,0,0,127,PORTER              
IN,IN,18,46368,1,1,0,4,Y, ,3,2,25,2007,2007,121587,121787,1.3,18.9,292.219535,0,0,127,PORTER              
IN,IN,18,46368,1,1,0,2,Y, ,5,2,28,845,1300,11588,11788,0.8,29.4,303.792038,0,0,127,PORTER              
IN,IN,18,46368,1,1,0,1,N, ,4,2,31,2200,2200,11288,11488,0.2,0,288.889304,0,0,127,PORTER              
IN,IN,18,46368,1,1,1,3,N, ,2,2,32,2230,2230,11288,11488,0.9,31.7,294.103102,0,0,127,PORTER              
IN,IN,18,46368,1,1,1,3,N, ,5,2,35,1415,800,11688,11888,0.7,35.4,303.792038,0,0,127,PORTER              
IN,IN,18,46368,1,1,0,4,Y, ,3,2,38,1148,1150,12188,12388,0.6,32.1,292.219535,0,0,127,PORTER              
IN,IN,18,46368,1,1,1,1,N, ,3,2,40,2035,2102,12788,12988,0.4,0,292.219535,0,0,127,PORTER              
IN,IN,18,46368,1,1,0,4,Y, ,4,2,47,1530,1700,21988,22188,2.4,9.6,288.889304,0,0,127,PORTER              
IN,IN,18,46368,1,1,0,2,Y, ,4,2,52,800,830,31688,31888,5.7,5.2,288.889304,0,0,127,PORTER              
IN,IN,18,46368,1,2,1,1,N, ,2,2,59,2140,1601,40488,41188,0.4,0,294.103102,0,0,127,PORTER              
IN,IN,18,46368,1,0,0,0, , ,3,2,66,1715,1745,32888,33088,1.5,16.8,292.219535,0,0,127,PORTER              
IN,IN,18,46368,1,1,1,3,N, ,5,2,75,1200,1235,41988,42188,1,25.3,303.792038,0,0,127,PORTER              
IN,IN,18,46368,1,1,0,2,Y, ,3,2,79,1820,1826,41188,41388,1.2,24.5,292.219535,0,0,127,PORTER              
IN,IN,18,46368,1,2,0,2,Y, ,1,2,83,1330,1330,41088,41288,1.7,13.4,329.47783,0,0,127,PORTER              
IN,IN,18,46368,1,1,1,7,N, ,2,2,101,2100,2100,30389,30389,0.4,0,294.103102,0,0,127,PORTER              
IN,IN,18,46368,1,1,0,4,Y, ,4,2,113,1400,1400,30389,31089,1.2,17,288.889304,0,0,127,PORTER              
IN,IN,18,46368,1,0,0,4,Y, ,1,2,114,800,800,30389,30389,1.2,21.1,329.47783,0,0,127,PORTER              
IN,IN,18,46368,1,1,1,3,N, ,5,2,118,1435,1435,31589,31789,0.3,0,303.792038,0,0,127,PORTER              
IN,IN,18,46368,1,1,0,2,Y, ,3,2,121,1030,1100,31689,31889,2.2,8.7,292.219535,1,0,127,PORTER              
IN,IN,18,46368,1,1,0,0,Y, ,5,2,8,1900,1945,122088,122288,0.8,32.2,303.792038,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,4,Y, ,3,2,30,1900,1900,10188,10188,12.7,4.9,292.219535,0,0,127,PORTER              
IN,IN,18,46383,1,1,1,3,N, ,5,2,27,2200,2200,20288,20288,0.3,0,303.792038,0,0,127,PORTER              
IN,IN,18,46383,1,1,1,1,N, ,4,2,38,1200,1200,12388,12588,2.4,19.3,288.889304,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,7,Y, ,4,2,42,1830,1830,21488,21688,10.8,3.4,288.889304,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,5,Y, ,1,2,48,925,930,22488,22688,2.4,11.7,329.47783,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,2,N, ,3,2,55,1000,1000,22888,30388,2.2,10.3,292.219535,0,0,127,PORTER              
IN,IN,18,46383,1,1,1,3,N, ,1,2,55,1330,1330,22988,30388,0.9,28.1,329.47783,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,4,Y, ,3,2,60,833,835,30388,30388,4,6.1,292.219535,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,0,Y, ,4,2,59,900,900,31088,31288,1.6,12.8,288.889304,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,4,Y, ,1,2,59,700,700,31688,31888,4.2,6.9,329.47783,1,0,127,PORTER              
IN,IN,18,46383,1,1,0,4,Y, ,1,2,63,1830,1830,31888,32388,15.5,2.9,329.47783,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,2,Y, ,5,2,56,1730,1730,31588,31788,3.2,9.9,303.792038,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,4,Y, ,2,2,69,1635,1640,32688,32888,6.7,4.1,294.103102,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,4,Y, ,1,2,73,730,730,40488,40488,0.6,31.2,329.47783,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,4,Y, ,5,2,75,2320,2325,42088,42288,1.8,14.1,303.792038,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,2,Y, ,2,2,77,1710,1800,41188,41388,9.3,4.2,294.103102,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,7,Y, ,3,2,82,1900,1900,41288,41488,0.8,31.8,292.219535,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,7,Y, ,1,2,81,1040,1040,41988,42188,8.3,4.5,329.47783,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,4,Y, ,1,2,94,1000,600,20289,20289,5.7,4.9,329.47783,0,0,127,PORTER              
IN,IN,18,46383,1,1,1,3,N, ,2,2,95,905,947,21489,21689,1,28.2,294.103102,0,0,127,PORTER              
IN,IN,18,46383,1,1,1,3,N, ,2,2,99,1300,1300,21789,21989,2.1,12.4,294.103102,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,5,Y, ,4,2,102,1600,1030,21389,21689,0.9,25.8,288.889304,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,4,Y, ,2,2,102,1900,2000,21389,21589,6.5,6,294.103102,0,0,127,PORTER              
IN,IN,18,46383,1,1,1,3,N, ,4,2,104,1945,2000,21889,22089,1,18.8,288.889304,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,2,Y, ,5,2,107,755,800,22189,22389,1.4,15.9,303.792038,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,4,Y, ,2,2,109,1230,1245,22889,30389,11.8,3.6,294.103102,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,4,Y, ,4,2,105,1617,1730,30389,30389,2,11.3,288.889304,0,0,127,PORTER              
IN,IN,18,46383,1,1,1,3,N, ,2,2,114,2200,2200,32789,32989,0.4,0,294.103102,0,0,127,PORTER              
IN,IN,18,46383,1,0,9,0, , ,1,2,115,730,745,31189,31489,2.1,10.8,329.47783,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,7,Y, ,1,2,117,1910,1910,31989,32189,14,2.7,329.47783,0,0,127,PORTER              
IN,IN,18,46383,1,1,1,2,N, ,2,2,120,1300,1515,31789,31989,0.1,0,294.103102,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,2,Y, ,4,2,123,1400,1400,31589,31789,2.3,9.1,288.889304,0,0,127,PORTER              
IN,IN,18,46383,1,0,9,0, , ,5,2,1,1046,1015,12589,12789,1.8,12.7,303.792038,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,4,Y, ,3,2,1,2000,2015,121188,121388,1.6,10.8,292.219535,0,0,127,PORTER              
IN,IN,18,46383,1,1,1,2,N, ,3,2,5,1210,1210,120288,121188,2.4,8.6,292.219535,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,4,Y, ,3,2,7,1545,2130,121888,122088,6.2,7.6,292.219535,0,0,127,PORTER              
IN,IN,18,46383,1,1,0,4,Y, ,1,2,11,1100,2100,12289,12489,3,11.9,329.47783,0,0,127,PORTER              
IN,IN,18,46403,1,1,0,0,Y, ,4,3,76,1130,1130,41188,41388,0.6,27.4,481.44347,0,0,127,PORTER              
IN,IN,18,47612,5,1,0,0,Y, ,2,4,4,1130,1130,120288,121088,3,6.3,926.464939,0,0,129,POSEY               
IN,IN,18,47620,5,1,1,1,N, ,1,4,42,830,830,21588,21788,0.5,33.2,1020.338568,1,0,129,POSEY               
IN,IN,18,47620,5,1,0,2,Y, ,4,4,86,1330,1440,122488,122688,2.1,11.1,1020.671374,0,0,129,POSEY               
IN,IN,18,47620,5,1,0,4,Y, ,3,4,8,1730,2130,122088,122288,5.8,6.2,959.252049,0,0,129,POSEY               
IN,IN,18,47638,5,1,0,4,Y, ,5,4,86,1700,1825,10189,10189,2,11.7,807.816495,0,0,129,POSEY               
IN,IN,18,47712,5,1,1,1,N, ,5,4,21,1630,1730,120287,121087,3.8,8.5,807.816495,1,0,129,POSEY               
IN,IN,18,46960,1,1,0,4,Y, ,1,3,35,2000,2000,11988,12188,1.1,21,475.387455,0,0,131,PULASKI             
IN,IN,18,46996,1,1,0,4,Y, ,1,3,33,2100,2100,12088,12288,0.6,32.2,475.387455,0,0,131,PULASKI             
IN,IN,18,46996,1,1,0,4,Y, ,1,3,64,2000,2300,32088,32288,3.3,6.3,475.387455,0,0,131,PULASKI             
IN,IN,18,46996,1,1,1,1,N, ,2,3,108,830,830,22689,22889,1.9,9.8,433.443927,0,0,131,PULASKI             
IN,IN,18,47946,1,1,1,3,N, ,5,3,57,645,645,31988,32188,0.7,25.3,478.268046,0,0,131,PULASKI             
IN,IN,18,46120,3,1,0,0,Y, ,4,4,26,2200,1100,10188,10188,1.8,12.8,1020.671374,0,0,133,PUTNAM              
IN,IN,18,46120,3,1,1,2,N, ,3,4,87,700,700,121188,121388,0.6,24.4,959.252049,0,0,133,PUTNAM              
IN,IN,18,46135,3,1,0,7,Y, ,5,4,62,2140,2140,40488,40488,4,7.9,807.816495,0,0,133,PUTNAM              
IN,IN,18,46172,3,1,1,3,N, ,4,4,24,2100,2100,10188,11188,0.9,21.9,1020.671374,0,0,133,PUTNAM              
IN,IN,18,47868,3,1,1,2,N, ,4,3,60,1100,1100,30388,30388,0.1,0,481.44347,0,0,133,PUTNAM              
IN,IN,18,47868,3,1,1,7,Y, ,5,3,115,1630,1630,40489,41089,2.6,10.7,478.268046,0,0,133,PUTNAM              
IN,IN,18,47355,3,1,0,0, , ,1,4,35,2000,2000,12888,13188,1.8,13.7,1020.338568,0,0,135,RANDOLPH            
IN,IN,18,47368,3,1,1,7,Y, ,1,4,25,1930,1930,20288,20288,2.7,9,1020.338568,0,0,135,RANDOLPH            
IN,IN,18,47380,3,1,1,3,N, ,2,4,93,1350,1350,20289,20289,0.1,0,926.464939,0,0,135,RANDOLPH            
IN,IN,18,47390,3,1,0,4,Y, ,1,4,27,1045,1046,11388,11588,6.6,5.1,1020.338568,0,0,135,RANDOLPH            
IN,IN,18,47390,3,1,0,4,Y, ,5,4,26,1110,1215,11388,11588,7.3,4.8,807.816495,0,0,135,RANDOLPH            
IN,IN,18,47394,3,1,1,3,N, ,2,4,24,1240,1256,11388,11588,7.1,4.5,926.464939,0,0,135,RANDOLPH            
IN,IN,18,47394,3,1,1,3,N, ,1,4,38,1700,1700,12888,13088,0.3,0,1020.338568,0,0,135,RANDOLPH            
IN,IN,18,47394,3,1,1,3,N, ,1,4,101,907,910,21289,21489,6.7,4.3,1020.338568,0,0,135,RANDOLPH            
IN,IN,18,47394,3,1,1,3,N, ,4,4,101,720,720,21989,22189,4.1,6.1,1020.671374,1,0,135,RANDOLPH            
IN,IN,18,47006,3,1,0,4,Y, ,3,4,39,1400,1400,13088,20288,1.9,12.9,959.252049,0,0,137,RIPLEY              
IN,IN,18,47006,3,1,0,4,Y, ,2,4,62,650,1807,32188,32388,2.2,13,926.464939,0,0,137,RIPLEY              
IN,IN,18,47006,3,1,0,4,Y, ,4,4,98,830,830,21489,21689,1.2,22.6,1020.671374,0,0,137,RIPLEY              
IN,IN,18,47031,3,1,0,7,Y, ,2,4,45,1000,1000,21388,21588,0.4,0,926.464939,0,0,137,RIPLEY              
IN,IN,18,47037,3,1,1,1,N, ,4,4,80,1400,1400,41288,41488,1.2,31,1020.671374,0,0,137,RIPLEY              
IN,IN,18,47042,3,1,1,3,N, ,5,4,104,1100,1100,31389,31589,0.7,39.4,807.816495,0,0,137,RIPLEY              
IN,IN,18,46173,3,1,1,3,N, ,3,4,115,1430,1430,30389,30389,0.6,30.4,959.252049,0,0,139,RUSH                
IN,IN,18,47102,4,1,1,1,N, ,2,1,72,1440,1545,41188,41388,0.5,0,167.080875,0,0,143,SCOTT               
IN,IN,18,47102,4,1,1,1,N, ,4,1,86,1930,2135,112688,112888,0.9,21.2,208.106942,0,0,143,SCOTT               
IN,IN,18,47102,4,1,1,7,N, ,1,1,94,1940,2242,32889,33089,0.8,23.5,211.505115,0,0,143,SCOTT               
IN,IN,18,47102,4,1,1,3,N, ,4,1,95,1330,1330,20289,20289,0.3,0,208.106942,1,0,143,SCOTT               
IN,IN,18,47138,4,5,1,3,N, ,3,1,43,1200,1230,22988,30388,1.1,26.5,173.523398,0,0,143,SCOTT               
IN,IN,18,47138,4,1,1,2,N, ,1,1,52,1630,1630,22888,30388,0.3,0,211.505115,0,0,143,SCOTT               
IN,IN,18,47138,4,1,0,4,Y, ,2,1,66,1230,1230,40488,40488,12.2,3.2,167.080875,0,0,143,SCOTT               
IN,IN,18,47138,4,1,0,2, , ,1,1,99,2000,2000,21189,21389,1.6,12.8,211.505115,0,0,143,SCOTT               
IN,IN,18,47170,4,1,1,1,N, ,5,1,28,1630,1630,11388,11588,3.4,8.7,235.47133,0,0,143,SCOTT               
IN,IN,18,47170,4,1,1,1,N, ,4,1,63,1735,1735,33188,40488,0.9,29.2,208.106942,0,0,143,SCOTT               
IN,IN,18,47170,4,1,0,7,Y, ,3,1,62,1000,1000,40488,40488,4.9,6.5,173.523398,0,0,143,SCOTT               
IN,IN,18,47170,4,1,1,2,N, ,3,1,67,700,700,32388,32588,0.1,0,173.523398,0,0,143,SCOTT               
IN,IN,18,47170,4,1,1,7,N, ,1,1,85,0,1300,41188,41388,0.8,34,211.505115,0,0,143,SCOTT               
IN,IN,18,47170,4,1,0,4,Y, ,4,1,106,800,800,31189,31389,4,6.8,208.106942,2,0,143,SCOTT               
IN,IN,18,47170,4,1,1,1,N, ,5,1,113,1000,1000,31089,31289,0.2,0,235.47133,0,0,143,SCOTT               
IN,IN,18,47170,4,1,1,1,N, ,2,1,122,1530,1530,31589,31789,1,31.6,167.080875,0,0,143,SCOTT               
IN,IN,18,47170,4,0,3,0,N, ,1,1,8,1800,1800,121988,122188,1.5,23.3,211.505115,0,0,143,SCOTT               
IN,IN,18,47170,4,1,1,1,N, ,4,1,6,1600,800,13089,20289,0.4,0,208.106942,0,0,143,SCOTT               
IN,IN,18,47170,4,2,1,2,N, ,5,1,10,1345,1720,10189,10189,0.3,0,235.47133,0,0,143,SCOTT               
IN,IN,18,47170,4,1,0,4,Y, ,3,1,7,630,1130,123088,10189,2.5,8.3,173.523398,0,0,143,SCOTT               
IN,IN,18,47230,4,1,1,1,N, ,3,2,47,1955,1956,22388,22588,0.3,0,292.219535,0,0,143,SCOTT               
IN,IN,18,46126,3,1,1,1,Y, ,3,4,57,2130,1037,30388,31188,7.9,5.4,959.252049,0,0,145,SHELBY              
IN,IN,18,46130,3,1,1,2,Y, ,3,4,44,1800,1800,40488,40488,2.3,10.3,959.252049,0,0,145,SHELBY              
